timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,heading,db,frequency
33347,-0.06,1.12,0.08,-1.35,-76.98,-2.57,-14.2,-506.3,252.0,270.0,53.6,1718.8
33447,0.36,0.86,0.08,6.94,-73.62,-2.59,-6.4,-506.3,225.9,269.8,53.8,843.8
33547,0.25,0.85,0.22,2.59,-75.48,-2.37,-3.9,-503.7,286.7,269.8,53.9,953.1
33647,0.24,1.25,-0.13,-0.82,-74.71,-2.71,1.3,-503.7,291.0,269.8,53.9,1812.5
33747,0.24,1.18,0.25,-8.64,-66.13,-6.13,14.3,-516.8,317.0,270.2,53.6,31.2
33847,0.05,0.79,-0.09,-15.22,-56.19,-4.80,40.1,-545.5,265.0,271.0,52.8,46.9
33947,0.12,0.79,0.05,-14.85,-46.31,-7.26,58.2,-548.1,282.3,272.0,53.9,62.5
34047,0.06,1.04,-0.14,-2.29,-32.60,-5.76,60.8,-550.7,282.3,272.9,53.5,46.9
34147,-0.03,0.84,0.17,-1.53,-16.77,-4.09,42.7,-545.5,299.7,273.2,53.7,46.9
34247,-0.11,1.06,0.02,-0.45,0.54,-4.97,24.6,-563.7,221.6,273.1,54.0,1718.8
34347,0.07,1.17,0.52,-2.23,19.60,-7.56,35.0,-571.6,217.3,273.1,53.1,46.9
34447,0.13,1.00,-0.14,-5.58,38.65,-7.12,50.5,-555.9,186.9,273.6,53.8,828.1
34547,0.13,0.93,-0.24,-0.13,58.80,-2.39,40.1,-558.5,208.6,273.7,53.3,62.5
34647,0.01,0.88,-0.05,1.10,74.85,2.11,22.0,-542.8,156.6,273.4,45.3,31.2
34747,-0.10,1.12,0.41,4.23,80.85,4.82,16.8,-555.9,134.9,273.1,36.6,46.9
34847,0.04,1.11,-0.14,7.67,83.59,5.06,19.4,-548.1,147.9,272.9,36.4,46.9
34947,-0.05,1.19,-0.04,8.56,84.31,6.58,35.0,-542.8,126.2,273.0,37.2,46.9
35047,0.10,0.80,-0.02,-2.89,83.47,5.12,27.2,-555.9,82.8,273.0,36.3,46.9
35147,-0.01,0.92,0.05,2.94,84.64,2.80,53.1,-561.1,69.8,273.5,36.7,46.9
35247,0.01,0.92,-0.01,0.20,78.87,5.02,71.2,-540.2,74.2,274.3,36.1,46.9
35347,-0.17,1.00,0.24,1.53,70.72,6.69,84.1,-553.3,39.5,275.1,36.6,46.9
35447,-0.18,1.27,-0.06,1.90,59.90,4.63,71.2,-542.8,30.8,275.6,35.2,46.9
35547,0.07,1.11,-0.04,-0.46,50.44,3.50,63.4,-545.5,39.5,275.8,34.7,46.9
35647,0.22,0.79,0.09,-3.32,43.15,0.32,84.1,-542.8,26.5,276.4,34.9,46.9
35747,-0.09,0.94,-0.16,-1.99,42.09,2.49,94.5,-537.6,65.5,277.1,34.9,46.9
35847,-0.14,0.89,0.15,-4.66,34.10,1.46,84.1,-548.1,39.5,277.4,35.1,46.9
35947,-0.20,1.03,0.29,-4.72,22.06,2.08,73.8,-522.0,52.5,277.6,34.8,46.9
36047,-0.08,1.14,-0.11,-5.32,9.77,0.13,60.8,-508.9,17.8,277.4,33.7,31.2
36147,-0.04,1.01,0.12,-4.58,-6.60,1.76,32.4,-524.6,17.8,276.6,34.9,46.9
36247,-0.08,0.89,-0.17,-0.93,-21.04,2.34,42.7,-519.4,61.2,276.3,34.8,46.9
36347,-0.18,0.94,-0.01,1.98,-36.49,3.43,24.6,-529.8,91.5,275.5,36.3,31.2
36447,0.09,0.96,-0.27,5.37,-46.22,4.39,3.9,-532.4,147.9,274.5,36.1,31.2
36547,-0.02,1.12,0.14,3.41,-56.13,3.22,11.7,-529.8,191.3,273.9,36.1,31.2
36647,-0.06,1.16,0.07,0.52,-65.23,5.19,11.7,-537.6,195.6,273.3,37.4,609.4
36747,-0.09,1.14,-0.08,-1.82,-74.98,4.77,-6.4,-535.0,204.3,272.5,37.0,46.9
